year,company,model,fuel,km,price(L)
2019,Hyundai,Elantra,Diesel,25037,15.85
2019,Hyundai,Elantra,Petrol,31712,14.17
2019,Hyundai,Elantra,Petrol,31712,14.02
2019,Hyundai,Elantra,Petrol,26800,15
2019,Hyundai,Elite i20,Petrol,20542,8.48
2019,Hyundai,Elite i20,Petrol,38670,7.16
2019,Hyundai,Elite i20,Petrol,9568,7.7
2019,Hyundai,Elite i20,Petrol,36169,7.99
2019,Hyundai,Elite i20,Petrol,41455,9.5
2019,Hyundai,Elite i20,Petrol,22024,8.5
2019,Hyundai,Elite i20,Petrol,7022,9.42
2019,Hyundai,Elite i20,Petrol,10231,8.92
2019,Hyundai,Elite i20,Petrol,13558,9.32
2019,Hyundai,Elite i20,Petrol,13558,9.32
2019,Hyundai,Elite i20,Petrol,9833,8.96
2019,Hyundai,Elite i20,Petrol,31000,6.25
2019,Hyundai,Elite i20,Petrol,19000,7.6
2019,Hyundai,Elite i20,Petrol,14000,6.4
2019,Hyundai,Elite i20,Petrol,48500,6.9
2019,Hyundai,Elite i20,Petrol,19993,6.84
2019,Hyundai,Elite i20,Petrol,14590,7.08
2019,Hyundai,Elite i20,Petrol,56513,6.75
2019,Hyundai,Elite i20,Petrol,56515,6.75
2019,Hyundai,Elite i20,Petrol,28424,8.15
2019,Hyundai,Elite i20,Petrol,29754,7.45
2019,Hyundai,Elite i20,Petrol,22420,7.75
2019,Hyundai,Elite i20,Petrol,13690,8.06
2019,Hyundai,Elite i20,Petrol,34000,7.25
2019,Hyundai,Elite i20,Petrol,30000,8
2019,Hyundai,Elite i20,Petrol,54000,7.85
2019,Hyundai,Elite i20,Petrol,50591,6.9
2019,Hyundai,Elite i20,Petrol,58329,6.64
2019,Hyundai,Elite i20,Petrol,32781,6.78
2019,Hyundai,Elite i20,Petrol,37353,6.83
2019,Hyundai,Elite i20,Petrol,17655,7.96
2019,Hyundai,Elite i20,Petrol,13690,8.01
2019,Hyundai,Elite i20,Petrol,4631,7.34
2019,Hyundai,Elite i20,Petrol,22466,7.1
2019,Hyundai,Elite i20,Petrol,12000,7.35
2019,Hyundai,Elite i20,Petrol,17655,8.01
2019,Hyundai,Elite i20,Petrol,45000,7.5
2019,Hyundai,Elite i20,Petrol,42000,6.65
2019,Hyundai,Elite i20,Petrol,30000,8.45
2019,Hyundai,Eon,Petrol,61502,3.46
2019,Hyundai,Grand i10,Petrol,53000,4.7
2019,Hyundai,Grand i10,Petrol,11800,4.95
2019,Hyundai,Grand i10,Petrol,44868,5.95
2019,Hyundai,Grand i10,Petrol,83450,5.45
2019,Hyundai,Grand i10,Petrol,20963,5.73
2019,Hyundai,Grand i10,Petrol,18128,5.71
2019,Hyundai,Grand i10,Petrol,36543,5.46
2019,Hyundai,Grand i10,Petrol,35206,5.35
2019,Hyundai,Grand i10,Petrol,52635,5.5
2019,Hyundai,Grand i10,CNG,23345,5.7
2019,Hyundai,Grand i10,Petrol,8086,7.55
2019,Hyundai,Grand i10,Petrol,21252,6.25
2019,Hyundai,Grand i10,Petrol,8142,7.19
2019,Hyundai,Grand i10,Petrol,13676,6.58
2019,Hyundai,Grand i10,Petrol,20903,6.99
2019,Hyundai,Grand i10,Petrol,20903,7.1
2019,Hyundai,Grand i10,Petrol,12697,6.25
2019,Hyundai,Grand i10,Petrol,12697,6
2019,Hyundai,Grand i10,Petrol,15734,6.43
2019,Hyundai,Grand i10,Petrol,13676,6.58
2019,Hyundai,Grand i10,Petrol,32725,6.85
2019,Hyundai,Grand i10,Petrol,40611,6.17
2019,Hyundai,Grand i10,Petrol,2021,6.51
2019,Hyundai,Grand i10,Petrol,10761,6.49
2019,Hyundai,Grand i10,Petrol,40611,6.21
2019,Hyundai,Grand i10,Diesel,25996,7.31
2019,Hyundai,Grand i10,Diesel,2757,6.51
2019,Hyundai,Grand i10,Petrol,27276,7.14
2019,Hyundai,Grand i10,Petrol,12697,6.28
2019,Hyundai,Grand i10,Petrol,32725,6.8
2019,Hyundai,Grand i10,Petrol,9323,7.23
2019,Hyundai,Grand i10,Petrol,26118,7.19
2019,Hyundai,Grand i10,Petrol,35394,5.62
2019,Hyundai,Grand i10,Petrol,60103,5.97
2019,Hyundai,Grand i10,Petrol,60190,5.59
2019,Hyundai,Grand i10,Petrol,23150,5.79
2019,Hyundai,Grand i10,Petrol,15893,6.5
2019,Hyundai,Grand i10,Petrol,28787,5.66
2019,Hyundai,Grand i10,Petrol,22000,5.75
2019,Hyundai,i10,Petrol,28000,5.9
2019,Hyundai,i20 Active,Petrol,44510,5.75
2019,Hyundai,i20 Active,Petrol,17431,7.5
2019,Hyundai,i20 Active,Petrol,27231,8.1
2019,Hyundai,i20 Active,Petrol,21570,8.23
2019,Hyundai,i20 Active,Petrol,21806,8.18
2019,Hyundai,i20 Active,Petrol,55000,7.5
2019,Hyundai,Santro,Petrol,23275,4.15
2019,Hyundai,Santro,Petrol,13208,5.25
2019,Hyundai,Santro,Petrol,41837,4.62
2019,Hyundai,Santro,Petrol,23000,4.15
2019,Hyundai,Santro,Petrol,13208,5.5
2019,Hyundai,Santro,Petrol,72742,4.93
2019,Hyundai,Santro,Petrol,41837,4.52
2019,Hyundai,Santro,Petrol,31550,5.39
2019,Hyundai,Santro,Petrol,31550,5.51
2019,Hyundai,Santro,Petrol,31747,5.18
2019,Hyundai,Santro,Petrol,15865,4.74
2019,Hyundai,Santro,Petrol,45693,3.84
2019,Hyundai,Santro,Petrol,31173,5.76
2019,Hyundai,Santro,Petrol,22156,4.49
2019,Hyundai,Santro,Petrol,22156,4.42
2019,Hyundai,Santro,Petrol,45693,3.58
2019,Hyundai,Santro,Petrol,11818,5.35
2019,Hyundai,Santro,Petrol,34743,4.5
2019,Hyundai,Santro,Petrol,54375,5.2
2019,Hyundai,Santro,Petrol,571299,5.71
2019,Hyundai,Santro,Petrol,7004,4.72
2019,Hyundai,Santro,Petrol,1881,5.7
2019,Hyundai,Santro,Petrol,1980,5.65
2019,Hyundai,Santro,Petrol,7277,5.66
2019,Hyundai,Santro,Petrol,19294,4.67
2019,Hyundai,Santro,Petrol,37643,4.61
2019,Hyundai,Santro,Petrol,19084,5.03
2019,Hyundai,Santro,Petrol,68727,4.86
2019,Hyundai,Santro,Petrol,37561,4.65
2019,Hyundai,Santro,Petrol,37561,4.75
2019,Hyundai,Santro,Petrol,4404,4.53
2019,Hyundai,Santro,Petrol,33842,5.01
2019,Hyundai,Santro,Petrol,18950,4.77
2019,Hyundai,Santro,Petrol,9711,5.75
2019,Hyundai,Santro,Petrol,22099,5.02
2019,Hyundai,Santro,Petrol,15265,4.62
2019,Hyundai,Santro,Petrol,37277,5.3
2019,Hyundai,Santro,Petrol,28282,5.27
2019,Hyundai,Santro,Petrol,61189,5.13
2019,Hyundai,Santro,Petrol,41659,5.71
2019,Hyundai,Santro,Petrol,21322,5.7
2019,Hyundai,Santro,Petrol,11844,5.89
2019,Hyundai,Santro,Petrol,15026,4.93
2019,Hyundai,Santro,Petrol,22099,5.33
2019,Hyundai,Santro,Petrol,48799,5.29
2019,Hyundai,Santro,Petrol,7676,5.36
2019,Hyundai,Santro,Petrol,50555,5.34
2019,Hyundai,Santro,Petrol,47438,5.21
2019,Hyundai,Santro,Petrol,19084,4.72
2019,Hyundai,Santro,Petrol,20366,4.76
2019,Hyundai,Santro,Petrol,20366,4.53
2019,Hyundai,Santro,Petrol,48705,5.34
2019,Hyundai,Santro,Petrol,19126,5.18
2019,Hyundai,Santro,Petrol,19020,5.49
2019,Hyundai,Santro,Petrol,42627,5.06
2019,Hyundai,Santro,Petrol,18979,5.5
2019,Hyundai,Santro,Petrol,44370,5.04
2019,Hyundai,Santro,Petrol,18979,5.23
2019,Hyundai,Santro,Petrol,72742,5.19
2019,Hyundai,Santro,Petrol,42627,5.34
2019,Hyundai,Santro,Petrol,44370,5.2
2019,Hyundai,Santro,Petrol,15026,4.67
2019,Hyundai,Santro,Petrol,31409,5.91
2019,Hyundai,Santro,Petrol,33492,4.77
2019,Hyundai,Santro,Petrol,72900,4.71
2019,Hyundai,Santro,Petrol,50698,5.29
2019,Hyundai,Santro,Petrol,31173,5.85
2019,Hyundai,Santro,Petrol,51626,5.07
2019,Hyundai,Santro,Petrol,76226,5.5
2019,Hyundai,Santro,Petrol,13168,5.77
2019,Hyundai,Santro,Petrol,7499,5.93
2019,Hyundai,Santro,Petrol,10437,5.93
2019,Hyundai,Santro,Petrol,30097,5.47
2019,Hyundai,Santro,Petrol,13260,5.63
2019,Hyundai,Santro,Petrol,7090,5.74
2019,Hyundai,Santro,Petrol,11392,5.9
2019,Hyundai,Santro,Petrol,10287,5.5
2019,Hyundai,Santro,Petrol,42244,4.94
2019,Hyundai,Santro,Petrol,45318,4.96
2019,Hyundai,Santro,Petrol,44370,5.2
2019,Hyundai,Santro,Petrol,10785,4.47
2019,Hyundai,Santro,Petrol,6860,5.85
2019,Hyundai,Santro,Petrol,20502,5.77
2019,Hyundai,Santro,Petrol,7560,5.33
2019,Hyundai,Santro,Petrol,22099,5.33
2019,Hyundai,Santro,Petrol,21847,5.91
2019,Hyundai,Santro,Petrol,19166,5.91
2019,Hyundai,Santro,Petrol,25918,5.91
2019,Hyundai,Santro,Petrol,20934,5.29
2019,Hyundai,Santro,Petrol,18979,5.5
2019,Hyundai,Santro,Petrol,12023,6.04
2019,Hyundai,Santro,Petrol,22142,5.79
2019,Hyundai,Santro,Petrol,8881,6.07
2019,Hyundai,Santro,Petrol,4115,6.18
2019,Hyundai,Santro,Petrol,25918,5.86
2019,Hyundai,Santro,Petrol,31634,5.83
2019,Hyundai,Santro,Petrol,6186,5.94
2019,Hyundai,Santro,CNG,23396,5.75
2019,Hyundai,Santro,CNG,64453,5.65
2019,Hyundai,Santro,CNG,43871,5.7
2019,Hyundai,Santro,CNG,11676,6.12
2019,Hyundai,Santro,CNG,43000,5.45
2019,Hyundai,Santro,CNG,44200,5.5
2019,Hyundai,Santro,CNG,31173,6.01
2019,Hyundai,Santro,CNG,30673,5.54
2019,Hyundai,Santro,CNG,18813,6.1
2019,Hyundai,Santro,CNG,13256,5.66
2019,Hyundai,Santro,CNG,13256,5.6
2019,Hyundai,Tucson,Diesel,31000,20.9
2019,Hyundai,Tucson,Diesel,37800,21
2019,Hyundai,Tucson,Diesel,31000,21
2019,Hyundai,Tucson,Diesel,44876,23.95
2019,Hyundai,Tucson,Diesel,57000,26.5
2019,Hyundai,Tucson,Diesel,45000,18
2019,Hyundai,Tucson,Petrol,80392,17.2
2019,Hyundai,Tucson,Petrol,47802,19.95
2019,Hyundai,Tucson,Petrol,38431,18.57
2019,Hyundai,Tucson,Petrol,91010,22
2019,Hyundai,Tucson,Diesel,150000,20
2019,Hyundai,Venue,Petrol,19214,7.5
2019,Hyundai,Venue,Petrol,17501,10.2
2019,Hyundai,Venue,Petrol,15697,10.53
2019,Hyundai,Venue,Petrol,63710,8.98
2019,Hyundai,Venue,Petrol,16328,11.17
2019,Hyundai,Venue,Petrol,19500,7.95
2019,Hyundai,Venue,Petrol,14450,10.16
2019,Hyundai,Venue,Petrol,31160,10.47
2019,Hyundai,Venue,Petrol,71151,9.46
2019,Hyundai,Venue,Petrol,15763,10.38
2019,Hyundai,Venue,Petrol,16656,7.14
2019,Hyundai,Venue,Petrol,29349,9.5
2019,Hyundai,Venue,Petrol,44228,7.99
2019,Hyundai,Venue,Petrol,45469,7.69
2019,Hyundai,Venue,Petrol,19873,7.42
2019,Hyundai,Venue,Petrol,9700,8.41
2019,Hyundai,Venue,Petrol,19902,7.66
2019,Hyundai,Venue,Diesel,58452,8.82
2019,Hyundai,Venue,Petrol,35570,10.65
2019,Hyundai,Venue,Petrol,36621,10.8
2019,Hyundai,Venue,Petrol,53235,8.53
2019,Hyundai,Venue,Petrol,28867,10.46
2019,Hyundai,Venue,Petrol,16049,9.74
2019,Hyundai,Venue,Petrol,27127,11.27
2019,Hyundai,Venue,Petrol,74070,9.4
2019,Hyundai,Venue,Petrol,23361,12.17
2019,Hyundai,Venue,Petrol,20964,8.95
2019,Hyundai,Venue,Petrol,21452,9.5
2019,Hyundai,Venue,Petrol,33467,10.07
2019,Hyundai,Venue,Petrol,12476,10.98
2019,Hyundai,Venue,Petrol,17944,9.42
2019,Hyundai,Venue,Petrol,12730,10.83
2019,Hyundai,Venue,Petrol,17501,10.48
2019,Hyundai,Venue,Petrol,18487,12.48
2019,Hyundai,Venue,Diesel,55241,10.77
2019,Hyundai,Venue,Diesel,40882,10.99
2019,Hyundai,Venue,Diesel,40882,11.29
2019,Hyundai,Venue,Petrol,37876,10.55
2019,Hyundai,Venue,Petrol,33467,10.37
2019,Hyundai,Venue,Petrol,14381,10.51
2019,Hyundai,Venue,Petrol,35000,10.75
2019,Hyundai,Venue,Petrol,31554,11.5
2019,Hyundai,Venue,Petrol,36000,10.75
2019,Hyundai,Venue,Petrol,23200,9.75
2019,Hyundai,Venue,Petrol,14381,10.66
2019,Hyundai,Verna,Diesel,85235,9.39
2019,Hyundai,Verna,Diesel,62677,10.55
2019,Hyundai,Verna,Diesel,42686,10.11
2019,Hyundai,Verna,Diesel,55241,10.44
2019,Hyundai,Verna,Diesel,61968,10
2019,Hyundai,Verna,Diesel,42686,9.94
2019,Hyundai,Verna,Petrol,8000,10.25
2019,Hyundai,Verna,Petrol,30611,10.82
2019,Hyundai,Verna,Petrol,30611,10.42
2019,Hyundai,Verna,Petrol,74422,10.03
2019,Hyundai,Verna,Petrol,12000,12.95
2019,Hyundai,Verna,Petrol,21390,11.45
2019,Hyundai,Verna,Diesel,45000,9.9
2019,Hyundai,Verna,Diesel,67000,9.5
2019,Hyundai,Verna,Diesel,71151,9.75
2019,Hyundai,Verna,Diesel,90165,9.89
2019,Hyundai,Verna,Diesel,48702,12.33
2019,Hyundai,Verna,Petrol,6093,8.85
2019,Hyundai,Verna,Petrol,87829,10.05
2019,Hyundai,Verna,Petrol,25093,9.89
2019,Hyundai,Verna,Petrol,22808,11.5
2019,Hyundai,Verna,Petrol,32000,10.8
2019,Hyundai,Verna,Petrol,20000,11.75
2019,Hyundai,Verna,Diesel,27000,13
2019,Hyundai,Verna,Diesel,87401,10.1
2019,Hyundai,Verna,Diesel,36000,11.7
2019,Hyundai,Verna,Petrol,32000,11.25
2019,Hyundai,Verna,Diesel,16014,9.38
2019,Hyundai,Verna,Diesel,19522,11.13
2019,Hyundai,Verna,Diesel,47949,12.95
2019,Hyundai,Verna,Diesel,30611,10.82
2019,Hyundai,Verna,Petrol,58900,10.65
2019,Hyundai,Verna,Petrol,50977,11.75
2019,Hyundai,Verna,Petrol,25110,11.75
2019,Hyundai,Verna,Petrol,19600,10.5
2019,Hyundai,Verna,Petrol,5788,8.9
2019,Hyundai,Xcent,Petrol,36000,5.5
2019,Isuzu,D-MAX,Diesel,29806,8.5
2019,Isuzu,MU7,Diesel,42000,19.96
2019,Isuzu,MU-X,Diesel,48000,20
2019,Isuzu,MU-X,Diesel,4000,29.5
2019,Jaguar,F-Pace,Diesel,35000,49
2019,Jaguar,F-Pace,Diesel,38710,59.75
2019,Jaguar,F-Pace,Diesel,30600,45.5
2019,Jaguar,F-Pace,Diesel,35000,42.5
2019,Jaguar,F-Pace,Diesel,60000,43.5
2019,Jaguar,F-Pace,Diesel,35000,59.5
2019,Jaguar,F-Pace,Diesel,35000,58
2019,Jaguar,F-Type,Petrol,5000,92
2019,Jaguar,F-Type,Petrol,5500,95
2019,Jaguar,XE,Petrol,20000,30
2019,Jaguar,XE,Petrol,20000,29
2019,Jaguar,XE,Diesel,47000,33.5
2019,Jaguar,XE,Diesel,35000,33.5
2019,Jaguar,XE,Diesel,390000,33
2019,Jaguar,XE,Petrol,42000,40
2019,Jaguar,XE,Diesel,22000,40
2019,Jaguar,XF,Diesel,28500,37.5
2019,Jaguar,XF,Petrol,14000,47
2019,Jaguar,XF,Diesel,19000,35.49
2019,Jaguar,XF,Diesel,16000,37
2019,Jaguar,XF,Diesel,13500,36.5
2019,Jaguar,XF,Diesel,38000,34.9
2019,Jaguar,XF,Diesel,14000,36
2019,Jaguar,XJ,Diesel,34000,71.5
2019,Jeep,Compass,Petrol,28111,18.25
2019,Jeep,Compass,Petrol,30464,18.91
2019,Jeep,Compass,Petrol,25453,18.22
2019,Jeep,Compass,Petrol,9000,19.75
2019,Jeep,Compass,Petrol,27000,16.99
2019,Jeep,Compass,Petrol,3777,19.16
2019,Jeep,Compass,Petrol,27000,16.5
2019,Jeep,Compass,Petrol,34137,20
2019,Jeep,Compass,Diesel,57000,13.5
2019,Jeep,Compass,Diesel,25000,16.5
2019,Jeep,Compass,Diesel,3709,20.45
2019,Jeep,Compass,Diesel,40550,15.19
2019,Jeep,Compass,Diesel,40550,14.65
2019,Jeep,Compass,Diesel,64500,18.99
2019,Jeep,Compass,Diesel,63924,19.95
2019,Jeep,Compass,Diesel,56416,15.99
2019,Jeep,Compass,Diesel,49000,16.5
2019,Jeep,Compass,Diesel,64626,19.45
2019,Jeep,Compass,Petrol,27000,19.55
2019,Jeep,Compass,Petrol,46000,18.95
2019,Jeep,Compass,Petrol,20000,21
2019,Jeep,Compass,Petrol,24325,22.95
2019,Jeep,Compass,Petrol,53000,16.49
2019,Jeep,Compass,Petrol,26062,17.79
2019,Jeep,Compass,Diesel,43922,15.9
2019,Jeep,Compass,Diesel,36775,15.5
2019,Jeep,Compass,Diesel,22656,16.28
2019,Jeep,Compass,Diesel,22656,16.15
2019,Jeep,Compass,Diesel,22689,15.79
2019,Jeep,Compass,Diesel,23128,19.23
2019,Jeep,Compass,Petrol,33851,14.45
2019,Jeep,Compass,Petrol,32553,13.17
2019,Jeep,Compass,Petrol,10488,12.83
2019,Jeep,Compass,Petrol,23000,16.95
2019,Jeep,Compass,Diesel,36149,17.75
2019,Jeep,Compass,Diesel,77081,13.6
2019,Jeep,Compass,Petrol,20050,14.25
2019,Jeep,Compass,Petrol,10488,13.14
2019,Jeep,Compass,Petrol,10710,12.78
2019,Jeep,Compass,Petrol,33867,12.45
2019,Jeep,Compass,Petrol,9800,16.95
2019,Jeep,Compass,Diesel,29045,23.95
2019,Jeep,Compass,Diesel,29045,24.95
2019,Jeep,Wrangler,Diesel,80000,11.75
2019,Jeep,Wrangler,Petrol,22500,46.5
2019,Kia,Seltos,Petrol,45343,17.21
2019,Kia,Seltos,Petrol,25215,11.94
2019,Kia,Seltos,Petrol,25215,11.73
2019,Kia,Seltos,Petrol,44153,14.03
2019,Kia,Seltos,Petrol,40509,14.97
2019,Kia,Seltos,Petrol,61583,12.75
2019,Kia,Seltos,Petrol,21820,14.4
2019,Kia,Seltos,Petrol,13681,15.92
2019,Kia,Seltos,Petrol,46733,15.85
2019,Kia,Seltos,Petrol,71654,13.48
2019,Kia,Seltos,Petrol,10882,17.81
2019,Kia,Seltos,Petrol,11689,15.44
2019,Kia,Seltos,Petrol,18541,15.56
2019,Kia,Seltos,Petrol,13445,17.67
2019,Kia,Seltos,Petrol,19414,18.33
2019,Kia,Seltos,Petrol,57600,15.25
2019,Kia,Seltos,Petrol,60896,12.89
2019,Kia,Seltos,Petrol,35188,15.75
2019,Kia,Seltos,Petrol,35094,16.69
2019,Kia,Seltos,Petrol,30522,14.6
2019,Kia,Seltos,Petrol,18541,16.49
2019,Kia,Seltos,Petrol,71886,12.65
2019,Kia,Seltos,Petrol,30882,14.36
2019,Kia,Seltos,Petrol,36000,15.9
2019,Kia,Seltos,Petrol,32478,16.85
2019,Kia,Seltos,Petrol,13445,17.06
2019,Kia,Seltos,Petrol,41769,16.59
2019,Kia,Seltos,Petrol,41987,15.05
2019,Kia,Seltos,Petrol,9000,17.75
2019,Kia,Seltos,Petrol,24000,17.5
2019,Kia,Seltos,Petrol,15000,16.85
2019,Kia,Seltos,Petrol,31973,17.5
2019,Kia,Seltos,Petrol,44829,16.5
2019,Kia,Seltos,Petrol,44000,16.5
2019,Kia,Seltos,Petrol,20800,16.9
2019,Kia,Seltos,Petrol,52000,15.75
2019,Kia,Seltos,Petrol,28000,15.3
2019,Kia,Seltos,Petrol,60896,13.61
2019,Kia,Seltos,Petrol,45343,17.21
2019,Kia,Seltos,Petrol,10205,20.54
2019,Kia,Seltos,Diesel,31206,17.47
2019,Kia,Seltos,Diesel,31367,17.42
2019,Kia,Seltos,Diesel,69325,16.93
2019,Kia,Seltos,Diesel,10427,19.93
2019,Kia,Seltos,Petrol,55516,9.85
2019,Kia,Seltos,Petrol,57774,10.95
2019,Kia,Seltos,Petrol,19970,11.6
2019,Kia,Seltos,Petrol,36999,10.09
2019,Kia,Seltos,Petrol,35614,12.41
2019,Kia,Seltos,Petrol,35765,11.72
2019,Kia,Seltos,Diesel,62846,12.11
2019,Kia,Seltos,Diesel,50000,13.75
2019,Kia,Seltos,Diesel,36999,9.79
2019,Kia,Seltos,Petrol,19894,11.65
2019,Kia,Seltos,Petrol,35614,12.41
2019,Kia,Seltos,Petrol,36999,10.09
2019,Kia,Seltos,Petrol,37184,16.79
2019,Kia,Seltos,Petrol,52000,10
2019,Kia,Seltos,Diesel,28974,15.49
2019,Kia,Seltos,Diesel,62627,12.99
2019,Kia,Seltos,Diesel,48760,15.5
2019,Kia,Seltos,Diesel,39882,13.4
2019,Kia,Seltos,Diesel,39882,13.75
2019,Kia,Seltos,Petrol,20139,12.21
2019,Kia,Seltos,Petrol,9722,11.26
2019,Kia,Seltos,Diesel,61867,14.42
2019,Kia,Seltos,Diesel,56875,13.1
2019,Kia,Seltos,Diesel,28974,15.49
2019,Kia,Seltos,Diesel,37157,16.14
2019,Kia,Seltos,Diesel,51000,15.75
2019,Kia,Seltos,Diesel,50228,17.5
2019,Kia,Seltos,Diesel,24964,14.91
2019,Kia,Seltos,Diesel,35180,14.38
2019,Kia,Seltos,Diesel,61867,14.37
2019,Kia,Seltos,Diesel,61867,14.42
2019,Land Rover,Discovery,Diesel,7000,105
2019,Land Rover,Discovery,Diesel,46000,48
2019,Land Rover,Discovery Sport,Diesel,46000,48
2019,Land Rover,Discovery Sport,Diesel,56000,50
2019,Land Rover,Discovery Sport,Diesel,46000,50
2019,Land Rover,Discovery Sport,Diesel,50000,49.5
2019,Land Rover,Discovery Sport,Diesel,41000,42
2019,Land Rover,Discovery Sport,Diesel,38144,43.07
2019,Land Rover,Discovery Sport,Diesel,35060,55
2019,Land Rover,Discovery Sport,Diesel,66500,49.5
2019,Land Rover,Discovery Sport,Diesel,50000,49.5
2019,Land Rover,Discovery Sport,Diesel,55000,44
2019,Land Rover,Discovery Sport,Diesel,26000,51
2019,Land Rover,Discovery Sport,Petrol,37000,46
2019,Land Rover,Discovery Sport,Petrol,13631,49.75
2019,Land Rover,Discovery Sport,Diesel,38000,43.5
2019,Land Rover,Discovery Sport,Diesel,6000,65
2019,Land Rover,Discovery Sport,Diesel,27000,44.5
2019,Land Rover,Range Rover,Diesel,63000,193
2019,Land Rover,Range Rover,Diesel,17500,225
2019,Land Rover,Range Rover,Diesel,19000,220
2019,Land Rover,Range Rover,Diesel,20000,225
2019,Land Rover,Range Rover,Diesel,62000,175
2019,Land Rover,Range Rover,Petrol,41000,194
2019,Land Rover,Range Rover,Petrol,49000,195
2019,Land Rover,Range Rover,Petrol,21000,192
2019,Land Rover,Range Rover,Diesel,59000,190
2019,Land Rover,Evoque,Diesel,70000,45.5
2019,Land Rover,Evoque,Diesel,29781,48.99
2019,Land Rover,Evoque,Diesel,27600,57.5
2019,Land Rover,Range Rover,Petrol,5900,120
2019,Land Rover,Range Rover,Diesel,6050,160
2019,Land Rover,Range Rover,Diesel,11203,119
2019,Land Rover,Range Rover,Diesel,33000,132
2019,Land Rover,Range Rover,Diesel,51000,108
2019,Land Rover,Range Rover,Diesel,39012,132
2019,Land Rover,Range Rover,Diesel,30000,110
2019,Land Rover,Range Rover,Diesel,36135,136
2019,Land Rover,Range Rover,Diesel,36000,136
2019,Land Rover,Range Rover,Petrol,39220,132
2019,Land Rover,Range Rover,Petrol,39012,132
2019,Land Rover,Range Rover,Diesel,85627,64.99
2019,Land Rover,Range Rover,Diesel,85626,64.99
2019,Land Rover,Range Rover,Petrol,18750,81.99
2019,Land Rover,Range Rover,Diesel,36000,85
2019,Land Rover,Range Rover,Petrol,14888,80
2019,Land Rover,Range Rover,Petrol,29000,80.5
2019,Land Rover,Range Rover,Petrol,20000,83.5
2019,Lexus,ES,Hybrid,29000,55
2019,Lexus,ES,Hybrid,37000,59
2019,Lexus,ES,Hybrid,28000,54.99
2019,Lexus,NX,Petrol,48000,50.25
2019,Lexus,NX,Petrol,7000,59
2019,Lexus,NX,Petrol,50000,50
2019,Mahindra,Alturas G4,Diesel,55000,25.5
2019,Mahindra,Alturas G4,Diesel,90000,23.5
2019,Mahindra,Alturas G4,Diesel,28000,21.5
2019,Mahindra,Alturas G4,Diesel,100000,21.9
2019,Mahindra,Alturas G4,Diesel,76000,29.5
2019,Mahindra,Alturas G4,Diesel,12800,27.5
2019,Mahindra,Alturas G4,Diesel,51534,24
2019,Mahindra,Alturas G4,Diesel,130000,25.75
2019,Mahindra,Alturas G4,Diesel,32000,27.5
2019,Mahindra,Alturas G4,Diesel,45000,28.5
2019,Mahindra,Alturas G4,Diesel,45000,25
2019,Mahindra,"Bolero', 'SL",Diesel,94929,7.86
2019,Mahindra,"Bolero', 'SL",Diesel,78758,8.21
2019,Mahindra,"Bolero', 'SL",Diesel,35129,7.75
2019,Mahindra,"Bolero', 'SL",Diesel,57000,8.45
2019,Mahindra,"Bolero', 'SL",Diesel,33702,7.22
2019,Mahindra,"Bolero', 'SL",Diesel,49000,8.21
2019,Mahindra,"Bolero', 'SL",Diesel,49000,8.3
2019,Mahindra,"Bolero', 'SL",Diesel,37000,8.8
2019,Mahindra,"Bolero', 'SL",Diesel,27000,9.25
2019,Mahindra,"Bolero', 'SL",Diesel,64000,8.3
2019,Mahindra,"Bolero', 'SL",Diesel,29600,6
2019,Mahindra,"Bolero', 'SL",Diesel,98000,6.55
2019,Mahindra,Bolero,Diesel,71544,7.5
2019,Mahindra,Bolero,Diesel,29726,8.32
2019,Mahindra,Bolero,Diesel,40161,7
2019,Mahindra,Bolero,Diesel,56000,7.8
2019,Mahindra,Bolero,Diesel,70000,8.75
2019,Mahindra,Bolero,Diesel,44245,7.8
2019,Mahindra,Bolero,Diesel,22943,8.25
2019,Mahindra,Bolero,Diesel,48000,8.8
2019,Mahindra,Bolero,Diesel,36000,8.5
2019,Mahindra,"Bolero', 'SL",Diesel,53000,8.71
2019,Mahindra,"Bolero', 'SL",Diesel,58000,7.2
2019,Mahindra,"Bolero', 'SL",Diesel,85000,6.9
2019,Mahindra,Bolero,Diesel,29999,7.5
2019,Mahindra,KUV100,Petrol,12189,6
2019,Mahindra,KUV100,Petrol,33600,4.95
2019,Mahindra,KUV100,Petrol,31000,4.8
2019,Mahindra,KUV100,Petrol,14460,5.87
2019,Mahindra,KUV100,Petrol,38500,4.5
2019,Mahindra,KUV100,Petrol,11000,5.5
2019,Mahindra,KUV100,Petrol,59000,5.3
2019,Mahindra,KUV100,Petrol,10000,6
2019,Mahindra,Marazzo,Diesel,77000,10.25
2019,Mahindra,Marazzo,Diesel,34000,8.63
2019,Mahindra,Marazzo,Diesel,87000,7
2019,Mahindra,Marazzo,Diesel,64000,7.5
2019,Mahindra,Marazzo,Diesel,60000,9
2019,Mahindra,Marazzo,Diesel,63000,7.55
2019,Mahindra,Marazzo,Diesel,75000,10.9
2019,Mahindra,Marazzo,Diesel,80000,8
2019,Mahindra,Marazzo,Diesel,87000,7.5
2019,Mahindra,Marazzo,Diesel,56305,7.75
2019,Mahindra,Marazzo,Diesel,17000,10.5
2019,Mahindra,Marazzo,Diesel,53000,8.25
2019,Mahindra,Marazzo,Diesel,90000,8.2
